 ,Area,X,Y,Perim.,Angle,Length
70,1471.954,1900.552,1513.915,136.292,0.000,0.000
71,2268.414,1912.990,1469.763,169.712,0.000,0.000
72,1492.315,1891.102,1482.157,136.965,0.000,0.000
73,1928.272,1867.758,1507.705,155.829,0.000,0.000
74,1001.264,1852.055,1508.066,111.902,0.000,0.000
75,2002.528,1830.571,1485.818,158.634,0.000,0.000
76,1136.602,1797.386,1471.550,119.173,0.000,0.000
77,1705.502,1806.474,1507.670,148.772,0.000,0.000
78,1265.952,1786.690,1533.230,126.191,0.000,0.000
79,845.565,1803.180,1556.219,102.907,0.000,0.000
80,895.868,1782.026,1551.842,106.023,0.000,0.000
81,2006.121,1786.763,1584.301,158.832,0.000,0.000
82,2006.121,1786.763,1584.301,158.832,0.000,0.000
83,1558.187,1758.937,1509.144,139.877,0.000,0.000
84,1297.092,1767.704,1483.442,127.738,0.000,0.000
85,1849.225,1736.793,1495.481,152.629,0.000,0.000
86,1346.197,1714.701,1520.104,130.075,0.000,0.000
87,1397.698,1689.189,1498.391,132.549,0.000,0.000
88,1334.220,1587.409,1578.321,129.433,0.000,0.000
89,1486.326,1579.196,1561.996,136.457,0.000,0.000
90,1436.024,1601.921,1549.679,135.624,0.000,0.000
91,1318.650,1636.863,1553.461,128.889,0.000,0.000
92,1179.719,1634.219,1559.801,122.123,0.000,0.000
93,1182.114,1638.846,1544.923,122.063,0.000,0.000
94,1406.081,1656.356,1477.423,133.470,0.000,0.000
95,2129.483,1661.824,1463.984,164.886,0.000,0.000
96,1365.360,1690.829,1408.732,130.709,0.000,0.000
97,704.238,1706.698,1382.212,94.378,0.000,0.000
98,1329.430,1642.701,1443.492,128.694,0.000,0.000
99,1624.060,1634.218,1432.024,143.050,0.000,0.000
100,1148.579,1723.681,1347.738,120.296,0.000,0.000
101,804.844,1671.480,1405.927,100.706,0.000,0.000
102,729.390,1688.655,1394.817,95.559,0.000,0.000
103,1976.179,1673.881,1554.577,158.253,0.000,0.000
104,1123.428,1672.772,1540.034,118.627,0.000,0.000
105,1110.253,1670.046,1531.613,118.515,0.000,0.000
106,1461.175,1683.497,1509.484,135.861,0.000,0.000
107,2318.717,1695.549,1342.814,170.376,0.000,0.000
108,861.135,1665.679,1336.784,104.533,0.000,0.000
109,1002.462,1665.111,1349.598,112.231,0.000,0.000
110,1430.035,1659.116,1369.073,134.440,0.000,0.000
111,2254.042,1646.511,1382.920,168.177,0.000,0.000
112,1831.259,1534.902,1459.715,153.015,0.000,0.000
113,1831.259,1534.902,1459.715,153.015,0.000,0.000
114,1831.259,1534.902,1459.715,153.015,0.000,0.000
115,928.205,1559.876,1433.305,108.280,0.000,0.000
116,1559.385,1546.370,1401.068,140.046,0.000,0.000
117,778.495,1519.010,1401.363,100.075,0.000,0.000
118,1591.722,1588.252,1432.006,141.305,0.000,0.000
119,1826.469,1615.317,1428.739,151.580,0.000,0.000
120,1546.210,1593.718,1368.532,139.412,0.000,0.000
121,1318.650,1572.900,1371.517,130.300,0.000,0.000
122,1507.885,1618.595,1392.873,137.750,0.000,0.000
123,1098.277,1572.335,1396.475,123.666,0.000,0.000
124,1173.731,1610.608,1358.135,121.286,0.000,0.000
125,880.298,1550.968,1357.021,105.335,0.000,0.000
126,1221.638,1592.531,1330.775,123.745,0.000,0.000
127,1295.894,1584.962,1332.447,127.691,0.000,0.000
128,1336.616,1569.352,1337.342,129.198,0.000,0.000
129,1433.628,1567.181,1313.811,134.220,0.000,0.000
130,1973.784,1536.520,1328.587,156.903,0.000,0.000
131,3854.148,1582.760,1296.591,224.747,0.000,0.000
132,1867.190,1533.473,1295.525,153.266,0.000,0.000
133,1086.300,1530.820,1279.907,116.973,0.000,0.000
134,1449.198,1504.220,1273.523,138.562,0.000,0.000
135,705.436,1482.348,1320.542,94.205,0.000,0.000
136,867.123,1501.727,1311.303,104.618,0.000,0.000
137,1319.848,1477.964,1292.120,128.889,0.000,0.000
138,2400.159,1443.773,1291.919,173.808,0.000,0.000
139,1426.442,1438.767,1324.756,133.835,0.000,0.000
140,1021.625,1425.731,1309.144,113.292,0.000,0.000
141,1045.578,1402.270,1352.116,114.884,0.000,0.000
142,967.729,1425.088,1343.908,110.587,0.000,0.000
143,1198.882,1386.606,1380.560,123.207,0.000,0.000
144,1085.102,1408.222,1356.832,116.783,0.000,0.000
145,1115.044,1393.389,1336.264,118.228,0.000,0.000
146,983.299,1413.423,1330.995,111.120,0.000,0.000
147,604.831,1365.483,1341.172,87.509,0.000,0.000
148,1497.105,1346.940,1369.626,137.492,0.000,0.000
149,1712.689,1333.811,1376.987,146.729,0.000,0.000
150,2052.831,1306.181,1186.066,164.067,0.000,0.000
151,1595.316,1313.812,1210.393,142.321,0.000,0.000
152,1113.846,1320.926,1227.681,118.228,0.000,0.000
153,558.121,1281.164,1227.929,86.364,0.000,0.000
154,977.310,1286.107,1245.413,110.907,0.000,0.000
155,1382.128,1298.206,1256.357,132.057,0.000,0.000
156,949.764,1271.941,1264.250,109.149,0.000,0.000
157,1774.968,1303.109,1308.888,149.471,0.000,0.000
158,1263.557,1311.368,1341.710,126.062,0.000,0.000
159,1566.571,1284.811,1353.425,140.719,0.000,0.000
160,1246.789,1306.171,1356.804,125.216,0.000,0.000
161,2878.035,1266.754,1327.230,190.197,0.000,0.000
162,1988.156,1272.773,1353.523,157.739,0.000,0.000
163,2177.390,1244.319,1350.233,165.415,0.000,0.000
164,1246.789,1223.288,1335.719,125.216,0.000,0.000
165,1045.578,1288.829,1296.302,114.987,0.000,0.000
166,1325.837,1270.272,1303.104,129.175,0.000,0.000
167,1471.954,1251.182,1289.984,136.121,0.000,0.000
168,1285.115,1240.300,1287.011,127.275,0.000,0.000
169,1350.988,1232.051,1323.370,130.267,0.000,0.000
170,1192.894,1207.085,1288.950,125.316,0.000,0.000
171,2418.125,1194.532,1318.998,179.353,0.000,0.000
172,1349.790,1190.696,1278.525,130.739,0.000,0.000
173,1424.047,1177.014,1294.340,133.835,0.000,0.000
174,1438.419,1159.742,1320.138,134.550,0.000,0.000
175,1501.896,1138.743,1335.403,137.621,0.000,0.000
176,1301.883,1110.503,1340.302,128.073,0.000,0.000
177,1737.840,1133.213,1366.084,147.562,0.000,0.000
178,1731.852,1154.858,1365.504,147.372,0.000,0.000
179,1967.795,1156.509,1288.627,157.326,0.000,0.000
180,1407.279,1101.199,1265.659,132.993,0.000,0.000
181,734.180,1082.609,1267.036,95.899,0.000,0.000
182,1451.593,1156.768,1257.130,135.327,0.000,0.000
183,1451.593,1143.635,1263.245,135.152,0.000,0.000
184,788.076,1131.297,1273.072,99.644,0.000,0.000
185,941.380,1125.855,1228.173,108.824,0.000,0.000
186,1615.676,1127.766,1204.593,142.595,0.000,0.000
187,943.775,1155.673,1243.510,108.756,0.000,0.000
188,1512.675,1129.143,1222.428,137.878,0.000,0.000
189,2246.856,1100.138,1176.467,168.423,0.000,0.000
190,523.388,1066.493,1225.390,81.498,0.000,0.000
191,1693.526,1081.255,1141.193,146.074,0.000,0.000
192,867.123,1078.839,1153.711,104.618,0.000,0.000
193,1122.230,1066.490,1163.665,120.237,0.000,0.000
194,1463.570,1072.216,1173.184,135.501,0.000,0.000
195,1188.103,1042.214,1197.260,122.208,0.000,0.000
196,1262.359,1037.719,1207.862,126.431,0.000,0.000
197,1250.382,997.548,1211.196,127.114,0.000,0.000
198,750.948,1018.059,1226.832,97.290,0.000,0.000
199,578.482,1018.328,1239.176,85.322,0.000,0.000
200,833.588,1009.222,1259.093,102.493,0.000,0.000
201,1252.778,1002.459,1292.207,125.875,0.000,0.000
202,2141.460,966.590,1301.227,163.837,0.000,0.000
203,1221.638,955.400,1269.687,123.745,0.000,0.000
204,1206.068,985.767,1279.063,122.991,0.000,0.000
205,1204.870,979.790,1241.300,123.959,0.000,0.000
206,1778.561,1086.172,1060.254,150.567,0.000,0.000
207,1406.081,1062.103,1073.594,133.470,0.000,0.000
208,1215.650,1062.673,1119.006,125.757,0.000,0.000
209,691.064,1049.879,1113.725,93.149,0.000,0.000
210,1493.512,1039.124,1153.728,137.320,0.000,0.000
211,856.344,1015.612,1152.630,103.753,0.000,0.000
212,1196.487,1026.015,1139.814,122.967,0.000,0.000
213,1071.927,1028.731,1128.880,116.302,0.000,0.000
214,1642.025,1003.244,1108.083,143.915,0.000,0.000
215,1240.801,980.361,1101.164,124.992,0.000,0.000
216,1309.069,970.006,1085.085,128.291,0.000,0.000
217,2269.612,1010.456,1069.539,168.817,0.000,0.000
218,1604.897,1042.633,1059.367,142.056,0.000,0.000
219,1698.316,1015.846,1033.102,146.235,0.000,0.000
220,1247.987,976.194,1034.412,125.452,0.000,0.000
221,1274.336,1038.938,1029.234,127.735,0.000,0.000
222,1291.104,1027.075,1001.686,127.919,0.000,0.000
223,1179.719,1041.874,1000.022,122.341,0.000,0.000
224,663.517,1042.740,972.045,91.356,0.000,0.000
225,2402.555,973.150,1010.130,173.876,0.000,0.000
226,1459.977,1010.453,953.759,135.371,0.000,0.000
227,968.927,1015.802,984.933,110.587,0.000,0.000
228,1528.245,974.552,959.778,140.453,0.000,0.000
229,1661.188,992.827,970.733,146.251,0.000,0.000
230,547.342,960.045,965.517,82.953,0.000,0.000
231,1360.569,967.439,978.606,130.483,0.000,0.000
232,337.747,950.681,951.516,65.625,0.000,0.000
233,1250.382,989.326,934.607,126.050,0.000,0.000
234,629.982,968.533,940.360,88.915,0.000,0.000
235,1863.597,1001.075,909.973,152.986,0.000,0.000
236,1438.419,985.496,901.228,134.220,0.000,0.000
237,1195.289,984.402,888.861,122.787,0.000,0.000
238,1577.350,1018.338,873.303,145.773,0.000,0.000
239,1566.571,1027.349,847.359,140.225,0.000,0.000
240,536.563,1000.818,860.453,82.363,0.000,0.000
241,949.764,1006.592,832.040,112.630,0.000,0.000
242,695.855,998.585,816.595,95.575,0.000,0.000
243,464.702,966.652,827.904,76.334,0.000,0.000
244,789.274,953.759,825.918,99.333,0.000,0.000
245,968.927,958.711,852.817,111.676,0.000,0.000
246,670.703,977.288,850.668,91.856,0.000,0.000
247,641.959,976.741,834.746,90.038,0.000,0.000
248,798.855,975.131,816.962,106.947,0.000,0.000
249,2110.320,963.407,766.820,163.123,0.000,0.000
250,1220.440,966.142,795.160,127.514,0.000,0.000
251,892.275,946.057,788.213,109.248,0.000,0.000
252,941.380,925.305,762.464,109.136,0.000,0.000
253,1824.073,915.822,796.180,151.629,0.000,0.000
254,1331.825,899.587,812.583,129.426,0.000,0.000
255,1455.186,869.794,805.936,135.192,0.000,0.000
256,826.402,861.531,788.506,102.147,0.000,0.000
257,1057.555,917.656,729.639,115.409,0.000,0.000
258,2280.391,911.669,696.321,172.849,0.000,0.000
259,1973.784,884.265,704.786,157.450,0.000,0.000
260,1609.688,900.134,670.860,142.486,0.000,0.000
261,1642.025,904.807,646.768,146.310,0.000,0.000
262,1226.429,883.160,626.728,126.581,0.000,0.000
263,1068.334,870.791,698.467,123.343,0.000,0.000
264,777.297,862.383,714.064,99.199,0.000,0.000
265,515.004,874.087,676.675,80.788,0.000,0.000
266,935.391,839.417,601.362,108.525,0.000,0.000
267,1681.549,822.980,593.158,150.165,0.000,0.000
268,1494.710,860.189,596.441,141.809,0.000,0.000
269,1185.707,843.773,613.404,126.625,0.000,0.000
270,577.284,859.937,691.401,85.201,0.000,0.000
271,1464.768,825.466,692.759,135.545,0.000,0.000
272,1174.928,816.091,698.541,121.736,0.000,0.000
273,2436.090,787.692,686.716,174.791,0.000,0.000
274,1894.737,764.665,717.606,154.341,0.000,0.000
275,1262.359,749.656,716.824,125.913,0.000,0.000
276,1671.967,766.071,667.576,144.723,0.000,0.000
277,2036.063,748.017,662.636,160.738,0.000,0.000
278,1370.151,738.515,661.233,131.441,0.000,0.000
279,1500.698,730.802,647.345,137.578,0.000,0.000
280,1554.594,939.852,893.260,139.634,0.000,0.000
281,1221.638,948.287,867.030,123.888,0.000,0.000
282,892.275,923.974,877.720,106.006,0.000,0.000
283,927.008,908.342,870.585,107.925,0.000,0.000
284,989.287,925.305,869.125,111.703,0.000,0.000
285,1155.765,907.795,911.078,123.051,0.000,0.000
286,1207.266,938.985,884.812,125.370,0.000,0.000
287,1345.000,873.883,898.481,129.927,0.000,0.000
288,1694.723,885.097,889.178,148.658,0.000,0.000
289,429.969,880.996,853.264,73.816,0.000,0.000
290,867.123,869.843,869.491,104.151,0.000,0.000
291,1101.870,891.379,869.114,117.928,0.000,0.000
292,859.937,846.509,870.038,104.364,0.000,0.000
293,1474.349,853.916,908.316,137.487,0.000,0.000
294,834.786,829.853,889.430,102.335,0.000,0.000
295,668.308,829.177,865.647,92.601,0.000,0.000
296,1135.405,817.288,883.613,121.811,0.000,0.000
297,1613.281,830.305,913.054,142.647,0.000,0.000
298,1529.443,808.409,914.615,140.859,0.000,0.000
299,1749.817,772.649,893.580,148.430,0.000,0.000
300,1040.788,767.519,874.963,114.472,0.000,0.000
301,1836.050,763.035,882.582,152.679,0.000,0.000
302,2547.475,772.090,906.700,180.178,0.000,0.000
303,395.236,763.640,959.539,70.647,0.000,0.000
304,1164.149,740.050,842.463,121.339,0.000,0.000
305,1238.406,746.081,936.249,124.885,0.000,0.000
306,1386.918,725.795,927.819,132.069,0.000,0.000
307,1521.059,714.635,920.380,139.891,0.000,0.000
308,2407.346,697.116,943.627,173.978,0.000,0.000
309,1947.435,726.673,863.817,156.536,0.000,0.000
310,2097.145,713.021,850.050,162.883,0.000,0.000
311,1322.244,702.388,823.896,132.610,0.000,0.000
312,2261.228,711.091,867.034,168.467,0.000,0.000
313,1279.127,709.943,863.786,128.671,0.000,0.000
314,1658.793,678.249,891.359,144.740,0.000,0.000
315,1125.823,652.255,915.176,119.075,0.000,0.000
316,1093.486,725.032,976.741,118.780,0.000,0.000
317,1008.450,714.389,1008.200,112.349,0.000,0.000
318,1172.533,681.503,959.800,121.689,0.000,0.000
319,1826.469,693.855,982.204,151.580,0.000,0.000
320,1039.590,672.751,940.079,114.265,0.000,0.000
321,1128.219,652.535,952.117,119.124,0.000,0.000
322,900.659,635.580,927.511,106.284,0.000,0.000
323,1367.756,652.255,937.343,130.878,0.000,0.000
324,1317.453,619.065,922.038,128.797,0.000,0.000
325,1047.974,624.348,933.912,115.192,0.000,0.000
326,1212.057,609.838,945.004,123.745,0.000,0.000
327,835.984,605.744,933.513,102.190,0.000,0.000
328,471.888,591.869,938.437,76.950,0.000,0.000
329,952.159,604.425,945.023,110.174,0.000,0.000
330,711.424,708.413,1025.441,94.518,0.000,0.000
331,1664.781,684.784,1025.997,146.716,0.000,0.000
332,2106.727,654.159,1031.490,165.499,0.000,0.000
333,1534.234,663.746,1039.121,138.551,0.000,0.000
334,2428.904,642.095,1021.064,174.791,0.000,0.000
335,1246.789,620.285,1103.380,125.463,0.000,0.000
336,1624.060,637.490,1091.920,143.050,0.000,0.000
337,1780.957,633.099,1072.288,150.874,0.000,0.000
338,3375.074,603.337,1047.644,215.312,0.000,0.000
339,1265.952,568.004,1008.487,126.050,0.000,0.000
340,2179.785,519.625,1041.648,165.496,0.000,0.000
341,1810.899,516.004,1032.207,151.200,0.000,0.000
342,2228.891,500.145,1029.261,167.852,0.000,0.000
343,1770.177,467.605,1015.592,149.234,0.000,0.000
344,1527.048,479.544,999.720,138.604,0.000,0.000
345,1038.392,467.851,987.912,114.058,0.000,0.000
346,2159.425,539.847,999.973,166.263,0.000,0.000
347,288.642,554.307,1024.894,60.904,0.000,0.000
348,1897.132,532.646,983.318,154.332,0.000,0.000
349,1511.478,460.510,985.816,137.846,0.000,0.000
350,1694.723,423.768,973.781,146.084,0.000,0.000
351,1590.525,433.123,960.343,144.431,0.000,0.000
352,610.819,427.358,939.337,87.779,0.000,0.000
353,1421.651,427.383,929.678,133.470,0.000,0.000
354,2071.994,446.204,948.054,161.156,0.000,0.000
355,1244.394,490.300,957.808,125.357,0.000,0.000
356,1346.197,520.657,967.986,130.211,0.000,0.000
357,2402.555,526.948,940.079,178.457,0.000,0.000
358,1598.909,549.643,932.964,142.014,0.000,0.000
359,1111.451,452.529,900.435,118.378,0.000,0.000
360,796.460,455.812,918.738,99.911,0.000,0.000
361,639.563,435.802,921.685,90.238,0.000,0.000
362,1143.789,554.349,886.732,122.585,0.000,0.000
363,1486.326,548.223,904.764,139.168,0.000,0.000
364,1094.683,520.381,906.153,117.061,0.000,0.000
365,1109.056,463.146,865.113,118.228,0.000,0.000
366,464.702,490.593,859.642,76.334,0.000,0.000
367,1734.247,492.847,877.490,154.862,0.000,0.000
368,1413.268,511.896,847.049,140.850,0.000,0.000
369,919.822,525.017,869.478,107.280,0.000,0.000
370,791.669,459.966,825.939,99.763,0.000,0.000
371,517.400,445.416,812.036,80.459,0.000,0.000
372,874.310,425.972,799.743,104.956,0.000,0.000
373,2131.878,410.415,877.484,163.729,0.000,0.000
374,2353.450,400.325,886.233,172.006,0.000,0.000
375,1836.050,378.876,878.235,152.018,0.000,0.000
376,858.740,392.900,847.939,103.867,0.000,0.000
377,1796.526,412.037,862.377,150.132,0.000,0.000
378,1263.557,414.549,846.509,125.734,0.000,0.000
379,801.251,418.080,796.987,100.397,0.000,0.000
380,1350.988,438.628,828.688,130.268,0.000,0.000
381,1127.021,390.431,828.717,119.186,0.000,0.000
382,1064.741,406.579,819.368,115.856,0.000,0.000
383,1735.445,333.804,892.472,147.952,0.000,0.000
384,1410.872,322.869,873.313,133.735,0.000,0.000
385,1536.629,332.923,858.831,139.210,0.000,0.000
386,1469.559,344.422,846.264,136.034,0.000,0.000
387,2918.757,360.611,816.135,191.651,0.000,0.000
388,761.727,380.300,861.283,97.699,0.000,0.000
389,942.578,427.089,738.732,108.539,0.000,0.000
390,1365.360,416.962,761.438,130.980,0.000,0.000
391,1070.730,405.182,769.355,115.754,0.000,0.000
392,3704.438,366.346,770.447,217.305,0.000,0.000
393,2122.297,350.751,767.166,176.911,0.000,0.000
394,1092.288,343.391,739.559,117.288,0.000,0.000
395,552.132,369.914,702.394,83.361,0.000,0.000
396,1444.407,375.922,725.579,147.990,0.000,0.000
397,1246.789,293.861,668.664,125.110,0.000,0.000
398,906.647,316.019,669.475,106.852,0.000,0.000
399,1527.048,328.867,699.516,138.519,0.000,0.000
400,810.832,330.176,810.176,101.174,0.000,0.000
401,2382.194,250.078,773.741,172.982,0.000,0.000
402,701.843,310.102,780.833,94.080,0.000,0.000
403,2174.995,263.997,842.131,165.344,0.000,0.000
404,2704.371,243.501,851.720,184.394,0.000,0.000
405,1103.067,200.834,865.476,117.878,0.000,0.000
406,1115.044,221.286,863.273,118.590,0.000,0.000
407,2535.498,182.219,836.370,178.800,0.000,0.000
408,1409.674,315.731,839.943,132.671,0.000,0.000
409,883.891,303.995,830.123,109.587,0.000,0.000
410,1155.765,279.616,812.583,120.296,0.000,0.000
411,570.098,303.693,858.000,84.888,0.000,0.000
412,4050.568,187.140,802.733,233.109,0.000,0.000
413,2074.389,206.060,772.335,161.376,0.000,0.000
414,1246.789,184.714,768.027,125.463,0.000,0.000
415,601.238,165.292,745.280,87.627,0.000,0.000
416,504.225,184.404,752.392,79.126,0.000,0.000
417,2881.629,235.280,738.974,193.845,0.000,0.000
418,1131.812,283.775,761.432,120.972,0.000,0.000
419,2541.486,290.013,739.259,181.636,0.000,0.000
420,992.880,280.710,693.295,111.796,0.000,0.000
421,1703.107,259.664,700.433,146.437,0.000,0.000
422,2197.751,247.879,660.463,167.763,0.000,0.000
423,2581.010,383.852,666.769,181.509,0.000,0.000
424,1530.641,364.662,654.677,138.870,0.000,0.000
425,468.295,350.410,677.212,76.739,0.000,0.000
426,140.129,415.722,707.119,42.444,0.000,0.000
427,167.676,401.296,700.064,46.432,0.000,0.000
428,336.549,425.224,718.652,65.760,0.000,0.000
429,332.956,424.622,663.746,64.850,0.000,0.000
430,124.559,434.472,665.935,38.886,0.000,0.000
431,103.001,419.698,684.959,35.760,0.000,0.000
432,94.617,416.733,692.519,34.797,0.000,0.000
433,130.548,406.896,688.084,40.449,0.000,0.000
434,129.350,387.687,699.587,40.449,0.000,0.000
435,283.851,437.434,647.155,59.779,0.000,0.000
436,281.456,433.734,642.706,59.581,0.000,0.000
437,216.781,435.019,627.752,52.267,0.000,0.000
438,222.769,476.059,647.530,52.940,0.000,0.000
439,206.002,477.471,640.217,51.584,0.000,0.000
440,249.118,472.775,624.895,56.371,0.000,0.000
441,246.723,480.983,630.574,55.340,0.000,0.000
442,211.990,494.116,626.710,51.698,0.000,0.000
443,293.433,498.511,615.084,60.287,0.000,0.000
444,232.351,519.891,612.829,54.344,0.000,0.000
445,276.665,531.865,615.925,60.918,0.000,0.000
446,211.990,536.686,602.349,52.888,0.000,0.000
447,265.886,536.984,594.252,58.151,0.000,0.000
448,283.851,541.350,578.712,59.295,0.000,0.000
449,95.815,561.968,573.582,35.428,0.000,0.000
450,140.129,554.326,579.721,41.849,0.000,0.000
451,323.375,422.746,405.507,65.022,0.000,0.000
452,129.350,423.224,420.437,40.350,0.000,0.000
453,214.385,431.944,430.642,51.873,0.000,0.000
454,57.489,421.886,429.000,27.329,0.000,0.000
455,275.467,444.321,437.255,58.910,0.000,0.000
456,153.304,461.490,442.133,44.268,0.000,0.000
457,179.653,456.039,451.435,47.859,0.000,0.000
458,204.804,472.926,449.246,50.850,0.000,0.000
459,211.990,478.578,460.524,51.606,0.000,0.000
460,177.257,493.443,455.140,47.098,0.000,0.000
461,191.629,500.915,459.643,49.197,0.000,0.000
462,194.025,506.506,467.108,49.277,0.000,0.000
463,203.606,492.474,472.550,51.095,0.000,0.000
464,271.874,520.309,478.018,58.385,0.000,0.000
465,182.048,495.210,481.581,48.091,0.000,0.000
466,292.235,508.343,488.532,60.894,0.000,0.000
467,250.316,539.431,481.481,56.607,0.000,0.000
468,240.735,532.305,488.546,56.825,0.000,0.000
469,311.398,547.320,481.531,62.678,0.000,0.000
470,276.665,522.674,497.077,59.055,0.000,0.000
471,213.188,517.399,504.759,51.771,0.000,0.000
472,221.572,512.514,516.725,53.564,0.000,0.000
473,235.944,504.182,524.542,54.465,0.000,0.000
474,155.699,500.135,497.113,44.740,0.000,0.000
475,197.618,497.021,504.237,50.807,0.000,0.000
476,206.002,459.140,519.465,50.371,0.000,0.000
477,228.758,491.824,527.618,53.357,0.000,0.000
478,150.908,494.116,513.268,43.710,0.000,0.000
479,86.233,480.436,498.858,32.827,0.000,0.000
480,77.849,474.215,507.249,30.954,0.000,0.000
481,98.210,480.436,518.459,35.051,0.000,0.000
482,138.931,470.436,523.117,41.640,0.000,0.000
483,87.431,471.868,513.080,32.445,0.000,0.000
484,220.374,506.939,544.357,53.599,0.000,0.000
485,249.118,506.586,551.456,55.869,0.000,0.000
486,206.002,520.152,561.421,50.721,0.000,0.000
487,246.723,514.591,585.497,55.798,0.000,0.000
488,203.606,522.023,568.856,51.095,0.000,0.000
489,172.467,520.503,578.452,47.015,0.000,0.000
490,258.700,515.457,596.603,57.524,0.000,0.000
491,215.583,502.178,609.312,52.675,0.000,0.000
492,200.013,545.139,585.861,50.214,0.000,0.000
493,229.955,466.654,536.250,53.296,0.000,0.000
494,277.863,508.617,575.374,59.421,0.000,0.000
495,270.677,501.012,561.857,58.340,0.000,0.000
496,177.257,497.399,572.757,47.749,0.000,0.000
497,245.525,487.929,543.097,55.857,0.000,0.000
498,162.885,481.531,545.359,45.149,0.000,0.000
499,222.769,478.247,530.184,52.751,0.000,0.000
500,275.467,482.240,561.806,58.911,0.000,0.000
501,288.642,453.469,568.153,60.461,0.000,0.000
502,79.047,447.124,553.379,31.771,0.000,0.000
503,190.432,458.593,548.815,49.211,0.000,0.000
504,310.200,475.110,559.543,62.678,0.000,0.000
505,71.861,472.775,580.573,30.827,0.000,0.000
506,234.746,453.819,581.036,54.332,0.000,0.000
