 ,Area,X,Y,Perim.,Angle,Length
120,1256.454,761.922,984.422,125.800,0.000,0.000
121,1006.702,765.470,994.341,112.524,0.000,0.000
122,1200.803,768.333,963.538,127.888,0.000,0.000
123,1082.261,693.496,976.007,116.648,0.000,0.000
124,1118.005,804.332,939.537,118.611,0.000,0.000
125,960.552,798.285,979.911,112.840,0.000,0.000
126,334.361,795.899,943.192,64.854,0.000,0.000
127,736.589,798.779,929.378,99.956,0.000,0.000
128,997.653,798.933,918.510,111.968,0.000,0.000
129,1108.503,748.997,968.272,118.376,0.000,0.000
130,1383.140,784.188,918.502,131.829,0.000,0.000
131,901.281,783.472,909.751,106.514,0.000,0.000
132,388.655,768.362,882.039,70.016,0.000,0.000
133,439.329,774.019,898.848,74.344,0.000,0.000
134,1381.783,717.375,941.029,138.976,0.000,0.000
135,1161.892,717.250,936.327,123.524,0.000,0.000
136,1447.388,734.200,937.998,135.002,0.000,0.000
137,953.765,770.520,911.598,109.611,0.000,0.000
138,918.474,758.756,927.071,112.671,0.000,0.000
139,1553.714,753.719,911.943,145.117,0.000,0.000
140,1880.383,709.640,940.357,154.097,0.000,0.000
141,1383.593,679.528,941.535,134.608,0.000,0.000
142,1886.265,652.964,951.965,153.974,0.000,0.000
143,126.234,415.283,624.357,39.865,0.000,0.000
144,178.718,433.111,630.262,47.473,0.000,0.000
145,157.905,428.811,622.532,44.458,0.000,0.000
146,118.994,427.082,633.118,38.755,0.000,0.000
147,71.487,419.394,630.268,30.082,0.000,0.000
148,114.922,439.282,625.559,37.744,0.000,0.000
149,245.228,449.856,636.401,55.540,0.000,0.000
150,130.306,454.836,629.051,40.635,0.000,0.000
151,132.568,448.990,646.747,40.969,0.000,0.000
152,151.571,465.909,637.433,43.476,0.000,0.000
153,95.919,433.621,662.228,35.083,0.000,0.000
154,113.565,436.644,649.191,38.068,0.000,0.000
155,104.064,441.766,655.544,36.215,0.000,0.000
156,126.234,448.763,661.546,39.846,0.000,0.000
157,159.715,453.228,670.963,44.636,0.000,0.000
158,148.404,455.187,654.389,43.322,0.000,0.000
159,152.023,460.009,649.102,43.845,0.000,0.000
160,86.870,470.255,640.112,33.186,0.000,0.000
161,142.522,468.362,651.178,42.350,0.000,0.000
162,103.611,475.223,649.221,35.698,0.000,0.000
163,114.922,476.131,656.284,37.822,0.000,0.000
164,120.352,464.638,660.537,38.984,0.000,0.000
165,92.752,462.600,669.775,34.295,0.000,0.000
166,79.179,488.764,660.246,31.700,0.000,0.000
167,76.917,462.348,681.389,31.015,0.000,0.000
168,133.925,471.746,682.734,40.939,0.000,0.000
169,99.539,474.214,670.963,35.356,0.000,0.000
170,79.631,482.060,665.096,31.531,0.000,0.000
171,90.038,477.397,694.350,33.594,0.000,0.000
172,123.519,483.061,694.067,39.496,0.000,0.000
173,106.326,482.697,686.931,36.542,0.000,0.000
174,145.689,489.012,670.724,42.513,0.000,0.000
175,132.568,489.349,681.052,40.144,0.000,0.000
176,117.637,492.376,692.984,38.311,0.000,0.000
177,121.709,493.700,699.746,39.061,0.000,0.000
178,139.355,503.009,705.835,41.689,0.000,0.000
179,119.899,502.558,664.480,39.042,0.000,0.000
180,89.585,496.462,668.272,33.697,0.000,0.000
181,97.729,498.006,676.341,34.762,0.000,0.000
182,101.349,504.030,672.863,35.628,0.000,0.000
183,155.643,498.543,687.978,44.234,0.000,0.000
184,147.951,514.790,716.030,42.954,0.000,0.000
185,152.023,508.485,696.641,43.862,0.000,0.000
186,217.629,520.302,704.245,52.474,0.000,0.000
187,188.219,524.090,696.285,49.043,0.000,0.000
188,171.931,514.665,687.635,46.502,0.000,0.000
189,174.193,509.918,677.273,46.677,0.000,0.000
190,202.245,535.204,687.964,50.962,0.000,0.000
191,172.836,517.170,674.569,46.379,0.000,0.000
192,237.084,524.663,682.734,54.363,0.000,0.000
193,79.179,472.625,689.631,31.405,0.000,0.000
194,119.899,520.557,666.876,39.593,0.000,0.000
195,135.735,528.026,671.972,41.420,0.000,0.000
196,113.113,523.874,657.367,37.744,0.000,0.000
197,138.450,521.636,643.169,41.504,0.000,0.000
198,157.453,520.967,632.823,44.502,0.000,0.000
199,95.467,526.574,650.936,34.619,0.000,0.000
200,193.649,537.779,661.696,49.442,0.000,0.000
201,259.254,535.954,642.712,57.042,0.000,0.000
202,173.741,536.257,634.396,46.693,0.000,0.000
203,266.041,548.541,658.519,57.952,0.000,0.000
204,239.799,537.106,655.663,54.966,0.000,0.000
205,132.568,542.683,642.966,41.697,0.000,0.000
206,230.750,548.541,635.760,53.895,0.000,0.000
207,233.917,556.363,633.213,54.294,0.000,0.000
208,199.078,564.685,663.227,50.135,0.000,0.000
209,163.787,575.962,665.555,46.075,0.000,0.000
210,157.453,560.635,651.228,44.933,0.000,0.000
211,143.427,575.447,656.164,44.000,0.000,0.000
212,200.888,565.021,641.366,51.447,0.000,0.000
213,204.960,574.635,633.173,51.969,0.000,0.000
214,192.744,575.689,645.647,50.617,0.000,0.000
215,204.508,564.249,630.827,50.592,0.000,0.000
216,241.156,591.581,663.391,56.016,0.000,0.000
217,179.170,594.281,653.720,47.310,0.000,0.000
218,191.839,584.528,655.597,49.191,0.000,0.000
219,345.220,602.880,652.554,65.846,0.000,0.000
220,289.568,610.334,667.853,60.349,0.000,0.000
221,973.221,718.410,199.677,111.258,0.000,0.000
222,1814.778,706.930,230.822,152.906,0.000,0.000
223,1355.541,721.075,244.170,135.494,0.000,0.000
224,474.620,717.375,229.035,77.170,0.000,0.000
225,903.996,714.348,254.596,106.497,0.000,0.000
226,1608.461,727.464,253.082,142.308,0.000,0.000
227,1847.807,735.627,204.838,155.731,0.000,0.000
228,275.090,752.171,188.677,58.890,0.000,0.000
229,468.286,762.204,194.391,76.896,0.000,0.000
230,478.240,767.823,198.766,77.682,0.000,0.000
231,1057.829,760.978,221.973,115.398,0.000,0.000
232,1128.411,775.433,255.216,120.482,0.000,0.000
233,376.439,764.124,241.816,70.877,0.000,0.000
234,2709.725,754.611,302.128,190.536,0.000,0.000
235,547.012,732.749,312.963,82.975,0.000,0.000
236,1118.909,735.301,294.427,118.612,0.000,0.000
237,425.303,735.615,281.753,73.163,0.000,0.000
238,287.758,771.187,307.475,60.057,0.000,0.000
239,955.123,761.016,292.750,114.721,0.000,0.000
240,2278.540,749.832,250.224,169.211,0.000,0.000
241,611.713,784.105,329.469,88.305,0.000,0.000
242,1407.573,712.337,348.885,133.145,0.000,0.000
243,768.261,728.145,349.364,98.763,0.000,0.000
244,541.131,738.097,344.939,82.496,0.000,0.000
245,1479.965,756.850,336.630,139.929,0.000,0.000
246,2381.246,787.905,361.560,179.628,0.000,0.000
247,911.687,798.647,347.011,109.539,0.000,0.000
248,911.687,759.209,347.283,114.016,0.000,0.000
249,1307.129,817.036,363.672,130.705,0.000,0.000
250,1993.948,819.961,388.240,161.324,0.000,0.000
251,1629.726,811.209,410.649,143.029,0.000,0.000
252,1264.598,636.571,358.646,126.778,0.000,0.000
253,1147.414,637.330,385.906,125.667,0.000,0.000
254,849.249,639.429,370.963,103.071,0.000,0.000
255,867.347,671.756,355.492,104.561,0.000,0.000
256,694.964,671.792,365.338,93.495,0.000,0.000
257,1197.183,678.698,374.999,122.576,0.000,0.000
258,428.923,597.407,404.161,73.511,0.000,0.000
259,944.264,691.197,358.856,109.010,0.000,0.000
260,1393.094,747.759,398.303,132.385,0.000,0.000
261,1988.066,794.621,405.604,158.098,0.000,0.000
262,1845.545,767.603,388.133,153.887,0.000,0.000
263,877.754,752.284,397.637,107.871,0.000,0.000
264,2022.453,739.130,384.832,160.917,0.000,0.000
265,832.508,708.294,400.560,103.233,0.000,0.000
266,1265.051,718.237,387.649,130.397,0.000,0.000
267,684.105,736.545,447.308,93.688,0.000,0.000
268,2394.819,621.868,450.551,175.699,0.000,0.000
269,1508.469,635.445,424.087,138.124,0.000,0.000
270,1674.066,607.041,425.357,145.679,0.000,0.000
271,218.081,572.878,424.171,53.101,0.000,0.000
272,961.457,590.407,428.496,111.237,0.000,0.000
273,2537.794,666.134,414.365,185.516,0.000,0.000
274,737.494,778.378,446.086,96.165,0.000,0.000
275,1119.814,766.326,465.568,118.704,0.000,0.000
276,644.289,758.250,434.386,92.598,0.000,0.000
277,824.364,736.604,461.098,101.698,0.000,0.000
278,1100.811,690.930,465.594,117.497,0.000,0.000
279,832.508,678.362,462.779,102.405,0.000,0.000
280,1343.325,649.788,452.155,129.791,0.000,0.000
281,1227.498,710.078,460.996,124.133,0.000,0.000
282,666.459,697.761,444.476,91.610,0.000,0.000
283,1313.916,680.469,419.632,135.525,0.000,0.000
284,668.721,697.408,422.865,91.664,0.000,0.000
285,1513.446,728.241,419.506,137.938,0.000,0.000
286,1012.584,709.195,426.321,119.822,0.000,0.000
287,632.978,723.572,411.666,89.216,0.000,0.000
288,877.754,685.538,455.261,109.148,0.000,0.000
289,1663.207,864.473,484.074,147.259,0.000,0.000
290,843.820,846.517,473.004,105.758,0.000,0.000
291,2030.144,827.782,449.679,160.679,0.000,0.000
292,920.284,828.241,440.258,110.938,0.000,0.000
293,1750.983,816.505,461.117,149.967,0.000,0.000
294,1621.582,777.139,492.936,145.917,0.000,0.000
295,1225.235,781.851,489.685,128.211,0.000,0.000
296,1399.429,799.350,487.874,137.037,0.000,0.000
297,1230.212,777.464,483.737,124.401,0.000,0.000
298,1228.855,777.352,469.833,126.392,0.000,0.000
299,1224.330,500.784,466.815,125.215,0.000,0.000
300,837.485,524.770,462.302,104.637,0.000,0.000
301,1311.653,517.131,507.161,129.871,0.000,0.000
302,805.361,537.194,496.163,100.821,0.000,0.000
303,1243.786,556.164,512.548,125.314,0.000,0.000
304,670.531,556.949,479.043,91.664,0.000,0.000
305,409.015,563.676,477.577,71.728,0.000,0.000
306,878.206,583.519,493.385,104.999,0.000,0.000
307,1709.357,580.262,480.608,148.049,0.000,0.000
308,1100.359,603.792,475.436,117.630,0.000,0.000
309,868.252,598.236,444.200,104.682,0.000,0.000
310,2058.196,618.920,476.792,165.004,0.000,0.000
311,1023.442,643.048,504.819,114.461,0.000,0.000
312,2190.312,608.420,521.394,167.957,0.000,0.000
313,528.009,618.238,515.841,81.495,0.000,0.000
314,1289.936,598.537,547.547,127.667,0.000,0.000
315,867.347,617.571,576.460,107.377,0.000,0.000
316,1174.561,603.940,559.652,124.478,0.000,0.000
317,1027.967,661.870,508.967,116.060,0.000,0.000
318,1165.512,688.537,493.382,121.004,0.000,0.000
319,1493.991,691.397,512.715,142.284,0.000,0.000
320,1022.538,685.656,517.841,117.443,0.000,0.000
321,2331.929,755.727,499.690,180.561,0.000,0.000
322,664.649,739.246,473.683,91.447,0.000,0.000
323,1068.235,720.066,493.385,123.468,0.000,0.000
324,819.387,705.128,499.179,101.461,0.000,0.000
325,418.969,725.012,515.344,72.533,0.000,0.000
326,418.969,709.976,539.522,72.696,0.000,0.000
327,53.842,702.843,545.585,26.366,0.000,0.000
328,655.148,740.685,527.548,93.669,0.000,0.000
329,738.399,761.564,544.039,96.226,0.000,0.000
330,1198.541,672.069,575.885,122.715,0.000,0.000
331,1227.950,662.218,583.855,124.215,0.000,0.000
332,1500.778,673.421,587.443,137.313,0.000,0.000
333,1482.227,729.260,553.139,137.365,0.000,0.000
334,982.722,737.891,551.232,111.368,0.000,0.000
335,1070.497,751.007,566.366,126.366,0.000,0.000
336,252.467,702.494,564.015,56.285,0.000,0.000
337,485.932,697.532,576.456,80.315,0.000,0.000
338,615.332,778.249,565.443,87.872,0.000,0.000
339,1076.832,769.928,607.638,117.028,0.000,0.000
340,546.560,782.622,595.963,82.688,0.000,0.000
341,432.542,779.120,602.342,74.188,0.000,0.000
342,1410.287,750.134,609.752,133.090,0.000,0.000
343,255.634,741.485,599.094,56.614,0.000,0.000
344,364.222,778.586,576.792,67.871,0.000,0.000
345,282.329,745.290,593.945,59.784,0.000,0.000
346,1056.924,754.173,588.815,117.185,0.000,0.000
347,1071.402,729.013,573.766,116.171,0.000,0.000
348,1448.293,716.942,598.184,137.523,0.000,0.000
349,687.272,720.536,598.310,96.432,0.000,0.000
350,928.428,701.376,618.494,108.004,0.000,0.000
351,969.601,684.749,627.043,110.913,0.000,0.000
352,651.528,685.097,636.222,90.556,0.000,0.000
353,830.699,730.047,646.411,102.277,0.000,0.000
354,470.548,735.200,633.631,80.318,0.000,0.000
355,1298.080,707.825,616.233,127.695,0.000,0.000
356,661.482,743.825,666.037,91.167,0.000,0.000
357,937.024,732.044,678.589,109.827,0.000,0.000
358,1289.936,785.201,711.082,128.516,0.000,0.000
359,725.730,776.577,735.996,95.502,0.000,0.000
360,773.237,754.259,734.303,98.594,0.000,0.000
361,1129.316,745.720,716.131,119.377,0.000,0.000
362,1047.422,726.560,706.779,117.300,0.000,0.000
363,1373.187,662.888,653.924,143.654,0.000,0.000
364,279.614,632.958,656.968,59.167,0.000,0.000
365,294.998,627.913,662.555,61.230,0.000,0.000
366,844.725,640.352,664.698,103.186,0.000,0.000
367,1462.319,654.364,652.252,147.380,0.000,0.000
368,703.560,631.402,676.772,94.161,0.000,0.000
369,685.915,638.003,679.371,92.931,0.000,0.000
370,699.488,660.200,666.590,102.145,0.000,0.000
371,537.963,717.381,656.937,82.475,0.000,0.000
372,877.754,673.653,678.614,105.037,0.000,0.000
373,1160.535,693.065,684.881,120.816,0.000,0.000
374,2163.165,700.886,669.538,175.761,0.000,0.000
375,1156.463,722.643,691.144,122.865,0.000,0.000
376,1621.582,588.564,717.375,144.257,0.000,0.000
377,1119.362,605.619,710.898,120.861,0.000,0.000
378,1673.614,632.190,693.141,146.249,0.000,0.000
379,770.975,599.914,699.214,98.448,0.000,0.000
380,643.837,615.685,686.433,89.839,0.000,0.000
381,1998.020,663.655,717.618,160.415,0.000,0.000
382,1299.890,700.774,723.177,128.595,0.000,0.000
383,979.102,656.838,730.935,110.877,0.000,0.000
384,608.093,682.369,738.108,87.827,0.000,0.000
385,1044.708,700.218,741.803,115.250,0.000,0.000
386,1936.035,735.893,749.419,159.305,0.000,0.000
387,1301.699,695.181,767.912,129.944,0.000,0.000
388,761.021,661.970,767.487,97.940,0.000,0.000
389,1898.481,645.032,754.581,155.571,0.000,0.000
390,730.707,634.729,722.894,96.642,0.000,0.000
391,712.157,607.960,704.591,99.580,0.000,0.000
392,752.425,599.335,755.045,97.382,0.000,0.000
393,697.678,597.981,748.425,95.393,0.000,0.000
394,819.840,605.862,749.326,101.498,0.000,0.000
395,1566.383,619.595,746.753,141.356,0.000,0.000
396,1587.196,603.809,762.537,142.168,0.000,0.000
397,1551.904,584.864,792.375,141.117,0.000,0.000
398,1244.238,561.529,814.346,125.207,0.000,0.000
399,756.949,574.085,807.684,98.846,0.000,0.000
400,1621.582,609.752,809.191,142.634,0.000,0.000
401,1650.086,593.025,834.191,145.835,0.000,0.000
402,1299.437,583.076,834.951,127.804,0.000,0.000
403,1871.334,638.201,799.449,161.785,0.000,0.000
404,1014.393,640.589,807.925,119.501,0.000,0.000
405,1206.232,693.833,783.631,130.398,0.000,0.000
406,1345.587,695.850,792.375,139.486,0.000,0.000
407,1117.100,704.456,800.540,118.453,0.000,0.000
408,1233.832,754.700,795.166,124.670,0.000,0.000
409,1191.302,777.124,823.311,122.274,0.000,0.000
410,978.197,765.044,842.635,113.991,0.000,0.000
411,1939.202,729.819,792.916,156.079,0.000,0.000
412,1161.440,745.526,814.714,120.939,0.000,0.000
413,469.643,765.664,813.422,76.841,0.000,0.000
414,894.947,757.186,860.175,111.919,0.000,0.000
415,786.811,661.443,845.075,99.515,0.000,0.000
416,766.451,644.821,840.009,100.246,0.000,0.000
417,1029.777,691.815,828.866,114.034,0.000,0.000
418,759.212,684.002,818.607,99.550,0.000,0.000
419,1954.585,736.344,884.423,156.783,0.000,0.000
420,1350.564,625.128,915.948,130.469,0.000,0.000
421,1184.062,671.844,864.327,123.403,0.000,0.000
422,2402.511,717.693,844.292,175.916,0.000,0.000
423,850.154,712.650,895.166,103.381,0.000,0.000
424,850.154,712.650,895.166,103.381,0.000,0.000
425,850.154,712.650,895.166,103.381,0.000,0.000
426,1061.448,688.028,896.288,120.001,0.000,0.000
427,1171.846,663.660,898.111,121.405,0.000,0.000
428,272.828,659.981,873.771,58.395,0.000,0.000
429,1590.363,665.115,918.962,141.441,0.000,0.000
430,893.137,642.712,892.116,106.058,0.000,0.000
431,610.355,623.959,890.326,87.725,0.000,0.000
432,567.373,616.234,830.903,84.397,0.000,0.000
433,1658.683,588.354,843.246,145.443,0.000,0.000
434,551.989,601.212,874.880,83.309,0.000,0.000
435,1431.553,541.241,851.138,134.273,0.000,0.000
436,1755.055,517.587,876.016,148.791,0.000,0.000
437,1035.659,542.488,855.940,115.823,0.000,0.000
438,1394.904,565.934,857.050,134.267,0.000,0.000
439,1453.270,557.531,875.309,135.121,0.000,0.000
440,894.494,556.752,866.921,106.049,0.000,0.000
441,894.494,556.752,866.921,106.049,0.000,0.000
442,1336.538,567.531,889.667,134.124,0.000,0.000
443,1074.569,539.702,898.221,116.245,0.000,0.000
444,1135.650,553.923,943.139,119.472,0.000,0.000
445,1737.409,573.887,905.043,147.952,0.000,0.000
446,1517.971,560.747,917.907,144.897,0.000,0.000
447,1985.804,596.309,956.611,158.559,0.000,0.000
448,1349.207,600.335,943.720,130.271,0.000,0.000
449,1612.080,584.850,990.367,144.223,0.000,0.000
450,653.338,561.541,1002.566,90.644,0.000,0.000
451,1924.271,572.077,1032.608,161.975,0.000,0.000
452,1183.157,555.377,1029.271,127.108,0.000,0.000
453,1553.262,534.416,1046.971,139.848,0.000,0.000
454,2814.693,499.091,1057.929,190.597,0.000,0.000
455,1451.460,523.317,1036.982,135.002,0.000,0.000
456,983.174,514.566,1010.742,111.267,0.000,0.000
457,1270.933,514.448,988.249,126.347,0.000,0.000
458,1274.100,536.214,943.163,126.535,0.000,0.000
459,1422.504,458.397,965.470,134.116,0.000,0.000
460,1505.302,471.863,927.767,138.672,0.000,0.000
461,1423.861,507.955,945.520,134.236,0.000,0.000
462,585.018,491.821,979.257,86.093,0.000,0.000
463,161.525,491.367,962.218,45.034,0.000,0.000
464,647.909,512.997,907.999,90.191,0.000,0.000
465,362.865,489.012,905.229,67.673,0.000,0.000
466,484.122,492.711,918.268,77.937,0.000,0.000
467,1827.447,449.226,889.486,152.391,0.000,0.000
468,1059.639,435.180,855.705,116.094,0.000,0.000
469,1464.129,464.324,859.951,136.504,0.000,0.000
470,604.021,479.456,877.464,87.004,0.000,0.000
471,363.770,474.551,886.545,68.430,0.000,0.000
472,1357.351,482.175,919.829,134.061,0.000,0.000
473,1068.688,516.027,967.691,121.692,0.000,0.000
474,691.796,514.891,921.687,97.847,0.000,0.000
475,1308.939,631.105,944.881,129.306,0.000,0.000
476,987.699,748.974,502.918,119.685,0.000,0.000
